,labels,source,path
522,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-06-02-01-01-09.wav
523,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-06-02-01-02-09.wav
524,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-07-01-01-02-09.wav
525,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-07-02-01-01-09.wav
526,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-07-02-02-01-09.wav
527,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-07-02-01-02-09.wav
528,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-06-01-02-02-09.wav
529,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-07-01-02-01-09.wav
530,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-07-01-01-01-09.wav
531,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-07-02-02-02-09.wav
532,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-06-02-02-02-09.wav
533,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-08-02-01-01-09.wav
534,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-08-02-02-02-09.wav
535,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-08-01-01-02-09.wav
536,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-08-02-01-02-09.wav
537,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-08-02-02-01-09.wav
538,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-08-01-02-02-09.wav
539,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_09/03-01-08-01-02-01-09.wav
540,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-01-01-01-01-10.wav
541,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-01-01-01-02-10.wav
542,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-02-02-01-02-10.wav
543,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-02-02-02-02-10.wav
544,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-02-01-02-01-10.wav
545,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-02-01-01-01-10.wav
546,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-02-01-01-02-10.wav
547,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-03-01-01-02-10.wav
548,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-02-02-01-01-10.wav
549,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-03-01-01-01-10.wav
550,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-02-02-02-01-10.wav
551,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-01-01-02-02-10.wav
552,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-01-01-02-01-10.wav
553,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-02-01-02-02-10.wav
554,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-04-01-02-02-10.wav
555,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-03-01-02-01-10.wav
556,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-04-02-01-01-10.wav
557,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-04-02-02-02-10.wav
558,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-03-01-02-02-10.wav
559,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-04-02-02-01-10.wav
560,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-04-01-01-01-10.wav
561,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-03-02-01-01-10.wav
562,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-03-02-01-02-10.wav
563,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-04-01-01-02-10.wav
564,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-04-02-01-02-10.wav
565,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-03-02-02-02-10.wav
566,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-04-01-02-01-10.wav
567,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-03-02-02-01-10.wav
568,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-05-01-01-02-10.wav
569,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-05-02-02-02-10.wav
570,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-05-01-02-02-10.wav
571,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-06-01-02-01-10.wav
572,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-05-02-02-01-10.wav
573,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-05-02-01-01-10.wav
574,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-05-02-01-02-10.wav
575,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-06-01-01-01-10.wav
576,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-05-01-01-01-10.wav
577,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-06-01-01-02-10.wav
578,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-05-01-02-01-10.wav
579,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-06-01-02-02-10.wav
580,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-07-02-01-02-10.wav
581,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-07-01-01-02-10.wav
582,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-07-01-02-01-10.wav
583,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-07-01-01-01-10.wav
584,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-06-02-01-02-10.wav
585,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-07-02-01-01-10.wav
586,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-06-02-02-01-10.wav
587,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-06-02-01-01-10.wav
588,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-07-01-02-02-10.wav
589,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-06-02-02-02-10.wav
590,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-07-02-02-01-10.wav
591,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-08-02-02-02-10.wav
592,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-08-02-01-01-10.wav
593,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-08-01-01-02-10.wav
594,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-08-01-01-01-10.wav
595,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-07-02-02-02-10.wav
596,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-08-02-02-01-10.wav
597,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-08-01-02-02-10.wav
598,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-08-02-01-02-10.wav
599,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_10/03-01-08-01-02-01-10.wav
600,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-02-01-02-02-11.wav
601,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-02-01-02-01-11.wav
602,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-02-01-01-02-11.wav
603,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-02-02-02-01-11.wav
604,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-02-02-01-01-11.wav
605,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-01-01-02-02-11.wav
606,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-01-01-01-01-11.wav
607,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-01-01-02-01-11.wav
608,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-01-01-01-02-11.wav
609,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-02-02-01-02-11.wav
610,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-02-01-01-01-11.wav
611,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-04-01-01-01-11.wav
612,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-04-01-01-02-11.wav
613,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-03-02-02-02-11.wav
614,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-03-02-01-02-11.wav
615,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-02-02-02-02-11.wav
616,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-04-01-02-01-11.wav
617,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-03-01-01-02-11.wav
618,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-03-01-01-01-11.wav
619,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-03-02-02-01-11.wav
620,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-03-02-01-01-11.wav
621,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-04-02-01-01-11.wav
622,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-03-01-02-01-11.wav
623,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-03-01-02-02-11.wav
624,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-04-01-02-02-11.wav
625,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-05-02-01-02-11.wav
626,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-05-02-01-01-11.wav
627,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-05-02-02-01-11.wav
628,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-05-01-01-01-11.wav
629,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-05-01-02-02-11.wav
630,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-04-02-02-01-11.wav
631,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-05-01-02-01-11.wav
632,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-06-01-01-02-11.wav
633,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-05-02-02-02-11.wav
634,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-04-02-02-02-11.wav
635,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-06-01-01-01-11.wav
636,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-04-02-01-02-11.wav
637,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-05-01-01-02-11.wav
638,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-06-01-02-01-11.wav
639,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-07-01-01-01-11.wav
640,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-07-01-02-01-11.wav
641,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-06-01-02-02-11.wav
642,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-07-02-02-01-11.wav
643,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-06-02-01-01-11.wav
644,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-07-02-01-01-11.wav
645,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-06-02-02-01-11.wav
646,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-07-02-01-02-11.wav
647,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-07-01-02-02-11.wav
648,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-08-01-01-01-11.wav
649,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-07-02-02-02-11.wav
650,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-06-02-01-02-11.wav
651,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-07-01-01-02-11.wav
652,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-06-02-02-02-11.wav
653,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-08-02-01-02-11.wav
654,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-08-02-02-01-11.wav
655,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-08-02-01-01-11.wav
656,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-08-01-02-01-11.wav
657,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-08-01-02-02-11.wav
658,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-08-02-02-02-11.wav
659,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_11/03-01-08-01-01-02-11.wav
660,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-02-01-01-01-12.wav
661,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-01-01-01-01-12.wav
662,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-01-01-02-02-12.wav
663,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-02-01-02-01-12.wav
664,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-01-01-01-02-12.wav
665,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-02-01-01-02-12.wav
666,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-01-01-02-01-12.wav
667,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-03-01-01-02-12.wav
668,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-03-02-02-01-12.wav
669,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-03-01-02-02-12.wav
670,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-02-02-02-01-12.wav
671,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-03-01-01-01-12.wav
672,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-02-01-02-02-12.wav
673,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-02-02-01-01-12.wav
674,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-03-02-01-02-12.wav
675,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-02-02-01-02-12.wav
676,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-02-02-02-02-12.wav
677,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-03-02-01-01-12.wav
678,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-03-01-02-01-12.wav
679,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-04-02-02-02-12.wav
680,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-05-01-01-01-12.wav
681,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-04-02-02-01-12.wav
682,female_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-03-02-02-02-12.wav
683,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-05-01-02-01-12.wav
684,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-04-01-02-02-12.wav
685,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-05-01-02-02-12.wav
686,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-04-02-01-01-12.wav
687,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-04-01-01-01-12.wav
688,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-04-01-02-01-12.wav
689,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-05-01-01-02-12.wav
690,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-04-02-01-02-12.wav
691,female_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-04-01-01-02-12.wav
692,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-06-02-02-02-12.wav
693,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-05-02-02-02-12.wav
694,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-06-02-02-01-12.wav
695,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-06-01-02-02-12.wav
696,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-05-02-01-02-12.wav
697,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-06-02-01-01-12.wav
698,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-06-02-01-02-12.wav
699,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-05-02-01-01-12.wav
700,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-06-01-02-01-12.wav
701,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-06-01-01-02-12.wav
702,female_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-06-01-01-01-12.wav
703,female_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-05-02-02-01-12.wav
704,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-08-01-01-01-12.wav
705,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-07-01-02-01-12.wav
706,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-07-01-02-02-12.wav
707,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-07-01-01-01-12.wav
708,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-08-01-02-02-12.wav
709,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-08-01-01-02-12.wav
710,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-08-01-02-01-12.wav
711,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-07-02-02-01-12.wav
712,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-07-02-01-02-12.wav
713,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-07-01-01-02-12.wav
714,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-07-02-01-01-12.wav
715,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-08-02-01-01-12.wav
716,female_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-07-02-02-02-12.wav
717,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-08-02-01-02-12.wav
718,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-08-02-02-02-12.wav
719,female_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_12/03-01-08-02-02-01-12.wav
720,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-01-01-01-02-13.wav
721,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-01-01-02-01-13.wav
722,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-02-01-01-02-13.wav
723,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-01-01-01-01-13.wav
724,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-02-01-01-01-13.wav
725,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-01-01-02-02-13.wav
726,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-03-02-01-01-13.wav
727,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-03-01-02-02-13.wav
728,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-02-01-02-01-13.wav
729,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-03-01-02-01-13.wav
730,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-03-01-01-01-13.wav
731,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-02-01-02-02-13.wav
732,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-02-02-02-02-13.wav
733,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-02-02-01-02-13.wav
734,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-03-01-01-02-13.wav
735,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-03-02-02-01-13.wav
736,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-02-02-01-01-13.wav
737,male_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-02-02-02-01-13.wav
738,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-03-02-01-02-13.wav
739,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-05-01-02-01-13.wav
740,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-04-02-02-01-13.wav
741,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-05-01-02-02-13.wav
742,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-04-01-02-01-13.wav
743,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-04-02-01-02-13.wav
744,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-04-01-01-01-13.wav
745,male_happy,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-03-02-02-02-13.wav
746,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-05-01-01-02-13.wav
747,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-04-02-01-01-13.wav
748,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-04-01-02-02-13.wav
749,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-04-01-01-02-13.wav
750,male_sad,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-04-02-02-02-13.wav
751,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-05-01-01-01-13.wav
752,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-07-01-01-02-13.wav
753,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-07-01-01-01-13.wav
754,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-06-01-01-01-13.wav
755,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-06-02-02-01-13.wav
756,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-06-02-01-02-13.wav
757,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-06-01-02-02-13.wav
758,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-05-02-01-02-13.wav
759,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-05-02-01-01-13.wav
760,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-06-01-01-02-13.wav
761,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-05-02-02-02-13.wav
762,male_angry,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-05-02-02-01-13.wav
763,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-06-01-02-01-13.wav
764,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-06-02-02-02-13.wav
765,male_fear,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-06-02-01-01-13.wav
766,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-08-01-02-02-13.wav
767,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-08-01-02-01-13.wav
768,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-08-02-02-02-13.wav
769,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-08-02-02-01-13.wav
770,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-08-01-01-02-13.wav
771,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-07-02-02-02-13.wav
772,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-07-01-02-02-13.wav
773,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-07-02-02-01-13.wav
774,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-07-02-01-02-13.wav
775,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-07-01-02-01-13.wav
776,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-08-01-01-01-13.wav
777,male_disgust,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-07-02-01-01-13.wav
778,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-08-02-01-01-13.wav
779,male_surprise,RAVDESS,/content/drive/MyDrive/dataset/Actor_13/03-01-08-02-01-02-13.wav
780,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-01-01-02-01-14.wav
781,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-02-02-01-02-14.wav
782,female_neutral,RAVDESS,/content/drive/MyDrive/dataset/Actor_14/03-01-02-02-01-01-14.wav
